,Oligodendrocyte,Glut Otp/Nrn1,Astrocyte,VLMC / fibroblast,Endothelial,Mural (pericyte/SMC),GABA Cacna2d2,ME / meningeal fibroblast,OPC,Microglia,GABA Igf1/Chodl,GABA Gal/Galr1,GABA Cartpt/Glp1r,GABA Nts/Gal,LHA Hcrt (orexin),GABA Nell1/Pcsk5,VMH-like Glut Calb1,GABA Otp/Wfs1,Glut Bcl11b/Prdm12,DMH Grp/Ppp1r17,Glut Prdm8/Cbln1,Glut Synpr/Syt6,VMH-like Glut Tac1,VMH-like Glut Rasgrf2,ARC Pomc,ARC Tac2/Esr1 (KNDy-like),ARC Th/Slc6a3 (TIDA),ARC Agrp/Npy,Oxt/Avp magnocellular,Ependymal,Tanycyte
C185-48: Anxa2.Pomc.GLU-5,0.5568366917811242,0.6582591682061701,0.5786599990596784,0.06860283752690152,0.37687994937228225,0.29831169065480556,0.6812377575595632,0.1254032086430233,0.6219838007953302,0.5005216566796414,0.6701025054430352,0.7175739141475451,0.7047980014956595,0.7175309898643458,0.6976641298139629,0.7045675261704241,0.7091451521901027,0.7211596894432715,0.6699399889667066,0.676567677146681,0.6673298625294778,0.7305591929500179,0.6920538609367104,0.6647846217682768,0.845783361018888,0.6864793739993017,0.685398308912288,0.7297311031511995,0.47244777293205475,0.40573537589814807,0.4744388887998468
C185-49: Glipr1.Pomc.GLU-5,0.5540208204120004,0.7016551695175393,0.5987974930674869,0.04024120389597007,0.3427920970657308,0.2901269900017832,0.7101017575326071,0.10257511461216269,0.6373365319670586,0.47253993271953426,0.6764613510089914,0.7195621242547425,0.7227702378039318,0.7400936712033328,0.6937353418572084,0.7284738238149802,0.7693246989344246,0.745224782426612,0.6918666760944011,0.7044139718401359,0.6854183546014692,0.7553349861887521,0.7491906046891503,0.7114090887516665,0.8104642616286224,0.6890782135390832,0.6898719375282903,0.7393195919373352,0.4600531738226885,0.40113299753559073,0.4866906573192057
C185-4: Pitx2.Irx5.GLU-2,0.5857606996318143,0.7919681868659454,0.6061406882976741,0.0059808880334096485,0.34544712063320043,0.2708688758816686,0.746908255749095,0.11427830511493405,0.6557571958661618,0.4719646903264378,0.6823647809067962,0.7230174081766952,0.6613865520172815,0.7202358929138097,0.6735594551812342,0.7192557811773996,0.7481032263947803,0.728231523719966,0.7031025753150328,0.6879845307231637,0.7409276513668378,0.7704315136046915,0.7254103733754943,0.6903818856643699,0.6783581201125712,0.6244500024010347,0.6488557736649462,0.6235073147613386,0.4762650923077675,0.3513978249798151,0.3839839921853271
C185-50: Ttr.Pomc.GLU-5,0.5513806703151661,0.6587351906950906,0.5797661471122948,0.05107984609906059,0.36134156841472603,0.30008819677445786,0.6927340512792128,0.098355992327767,0.6145267581391808,0.4875011787403697,0.6740027755327268,0.7342264568220754,0.7336555737083248,0.7205843273669502,0.7151587828276653,0.6899143329964383,0.7201778473038887,0.7506406419654101,0.6955064994746556,0.7046583169782072,0.6690549781143142,0.744459509107094,0.7059038938063409,0.6815712070066355,0.8471359544306187,0.6727439380935747,0.7065287802581496,0.7385410154969002,0.4763548765271967,0.3810360781436883,0.47604522242435016
C185-51: Tac2.GLU-5,0.5881952479170032,0.7041780403770828,0.6188706714566705,0.04151815662186014,0.3673958817798143,0.29283735946900963,0.6967229443193216,0.12737407485548505,0.6524719172366311,0.5138978149417002,0.6665731970172317,0.6986890864352316,0.7279178665250949,0.7080062666908052,0.6926834979917845,0.7067236602496708,0.7574476127315664,0.7272820500098249,0.6765666020828793,0.7024217737506955,0.6943477508181198,0.7303352656587506,0.709957397697132,0.715574280313699,0.7834052319733844,0.6743288896394889,0.6904851245976951,0.7254246797966126,0.49710997876337776,0.39563457242420924,0.4630194312596251
C185-52: Bace2.GLU-5,0.5615772398598741,0.7583053853578512,0.5885663102490382,0.05369061416177353,0.3389495268163707,0.2852956608324745,0.7507824825553523,0.11796411538244944,0.6540654640687326,0.47260742238822673,0.686468834460146,0.73243058787074,0.6895475144770622,0.7539480065579531,0.6759972721449821,0.7560391190393235,0.7626219432507673,0.7345545891397743,0.6927699813514182,0.717669888117348,0.7248698502333115,0.7840679355055346,0.7329048576213705,0.6999301402878607,0.7219201967283344,0.675506476854597,0.6566162034923061,0.6857553805700556,0.4754650566351606,0.3933985005188242,0.46347456486385336
C185-53: Ebf3.Caprin2.GLU-6,0.6022258082524647,0.7129110194916009,0.6166682972931768,0.06658771692593476,0.3677737354231668,0.2946910717294578,0.6677684424565077,0.1909481311800811,0.6429831469832202,0.5319329538375128,0.625648769117109,0.667760804305715,0.6647007359498576,0.6746907270474555,0.6580253742146692,0.6521645741461147,0.6391898104521351,0.6998274843077693,0.6483263145139256,0.6594594205272231,0.6840901003344284,0.6543404346724954,0.610829892382702,0.6214717864953625,0.6475818629047365,0.6104870216584398,0.6474839054832334,0.6078709058581606,0.7428586247195792,0.3678366863034271,0.40532040056185514
C185-54: Oxt.Caprin2.GLU-6,0.5635520011395925,0.7002898015443415,0.589032160598905,0.06296549552779189,0.3593697535541878,0.28533735439001195,0.6785999833954617,0.17444412709393808,0.6170404922756754,0.4877403940162448,0.6418315534364196,0.6806751085179508,0.6817807937028603,0.6771576791346952,0.6897570466170764,0.6579766656528698,0.6531097372121857,0.6958519937109688,0.6295806676294109,0.6657294148802337,0.6912783989646437,0.7006780882439426,0.6358111398586704,0.6270584470334355,0.6694135328338627,0.5943271325112032,0.6533999554655483,0.6282829027378132,0.687876541623711,0.3710857546493582,0.4206166051190627
C185-55: Unassigned.Mixed.GLU-6,0.5782772256884354,0.7081436601134508,0.6187304594263784,0.10967168734860486,0.41257751021471106,0.3377824362666603,0.6911944910521662,0.1554398773511604,0.6081971465202715,0.5335988075773582,0.6414199407365677,0.7000750179169569,0.667578472444341,0.6918614865430418,0.6282861112899416,0.6825549739909565,0.6419527480587227,0.7130001734756926,0.6433873111627468,0.659178888142429,0.7002871705232752,0.6973463949166567,0.6199583121347528,0.5807578532328987,0.6623255392820163,0.6383059325548702,0.6502335200106869,0.6025843875813216,0.4833174063163758,0.4109187060898263,0.43675899532541373
C185-56: Pmch.GLU-7,0.6225258292939165,0.6905386768720868,0.6240020196099869,0.14746103462301155,0.4469800689974691,0.3875175111678735,0.7035288973357786,0.17163409031439078,0.6716517553893021,0.5491357401046042,0.8621265942191988,0.7148670450460535,0.6590563029734311,0.7001790460918652,0.7283357039887296,0.6895558530793323,0.7309344259071432,0.7066645015079865,0.6774692760860398,0.6947972943412407,0.701270364112479,0.7602970152219398,0.6969324890720843,0.6523104477493408,0.7058482546496634,0.6713566971671838,0.6759404807685611,0.6639283991637018,0.474419073606782,0.41067955541624557,0.48837630205906146
C185-57: Nts.Foxb1.GLU-8,0.586254151806596,0.6985923216051856,0.589213924027394,0.11983651686723926,0.4009438857768151,0.3221729691768846,0.666553111836655,0.2167795084010173,0.6006786873261338,0.47305401167237404,0.6282616460950713,0.6189476541875164,0.5442928306758751,0.6492678565419336,0.617185745520904,0.6306631506802806,0.6656466342343329,0.620711289037295,0.6150132078703918,0.5862752259559401,0.6703773099297831,0.6713097276689938,0.6166692231993544,0.6025786915522436,0.5738589283060374,0.5422475421596336,0.5340070551302584,0.5506057542522205,0.4432023265255121,0.42097839573596413,0.41806816671608493
C185-58: Postn.Foxb1.GLU-8,0.6016745146909169,0.7373008756406724,0.600287511811312,0.05760537179337423,0.3844548318448515,0.2948419376623714,0.7088943284914346,0.15161293282961896,0.6383004779882209,0.4811290174295943,0.6857706866472765,0.6646915925395435,0.6338992206703564,0.6877000940736899,0.6509565356648471,0.6839558168472177,0.7295741588965294,0.680096631974555,0.6614684408912439,0.6413169826324638,0.716091454560209,0.7350119494693215,0.6887487823715801,0.6755571628659344,0.6604958694913364,0.5983890212107348,0.6161980321911777,0.6206389867313101,0.46095942589023153,0.42497665386761835,0.43750333986788137
C185-59: Fign.Foxb1.GLU-8,0.5976075851958472,0.6840341089384374,0.564711161244655,0.08835150379455088,0.3557414410233345,0.27916644348408776,0.6417037499167145,0.19597579135895732,0.6181191855517584,0.4694658273158519,0.6200968216348914,0.5918966231271393,0.5670092736628233,0.6351400483103803,0.6108345880355737,0.607794955136079,0.6722974437591803,0.6186282258937369,0.6113342942357427,0.5904853174235379,0.6666976197016989,0.663754027557401,0.6318431782617409,0.6176357221426895,0.606382262564908,0.54350856507501,0.5510362129369771,0.5884258105994707,0.47174102497284737,0.43059636789385175,0.4407015588085896
C185-5: Nts.Irx5.GLU-2,0.5838435576069416,0.7624927461518123,0.6154085237637846,0.020726820518408115,0.37024435794952026,0.2967168291323509,0.7336031160205513,0.1051825669136559,0.655107238262812,0.4815184362344698,0.6847439685188866,0.747989629843481,0.680268101572322,0.7342385633763047,0.7012483375421804,0.7212840352133816,0.7536687397210207,0.7465480230008119,0.7023814329075296,0.7049875193923342,0.7416167049769057,0.7763632065792665,0.7415202877754952,0.6948323496140946,0.7069784229280626,0.6684600916382643,0.6848555681827999,0.6541359167975936,0.45348289413254145,0.3810142517943533,0.4185404668875099
C185-60: Epha8.Foxb1.GLU-8,0.6012535463620239,0.6747197425910914,0.5810890419771217,0.1146239970581222,0.38720312674655555,0.31460591602300375,0.6304796970013516,0.22249947284331417,0.6175645240903948,0.48190901036189165,0.6140547356699659,0.5900647336602574,0.5288250763335308,0.6158625980902935,0.6070776898019932,0.5998512687112669,0.6596878524385661,0.5996315793986403,0.5982017580399277,0.5664560497773375,0.6297535921110705,0.6480752574770634,0.6117646427080438,0.5968544469921425,0.581152690286879,0.5331196857622565,0.5273294736073346,0.5583571111067364,0.44830678493978343,0.4399626991850959,0.44682541159314065
C185-61: Prkch.GLU-8,0.5580723688752175,0.6908608801684751,0.5445357001478272,0.05911029163375504,0.3300109933665216,0.268286831436256,0.674371635217456,0.14013903988847257,0.609906204673715,0.39075227797068196,0.6076445447273022,0.556548989146494,0.5335396474641585,0.6118362040716623,0.5596568483330906,0.5914975624990843,0.6400253338024419,0.5761547709867227,0.5824851638973823,0.534501492138807,0.6119231606422572,0.6344716587085889,0.6085520596469249,0.5965556730437084,0.5322418627087154,0.48442889739071543,0.4808855855016304,0.5119689386273281,0.4275643264916685,0.36055327812595217,0.3675487490972684
C185-62: Gnrh1.GLU-9,0.4357358680007333,0.5059050201564084,0.48977978330966526,0.11685362632389658,0.32284261099253214,0.27858371254721137,0.5396198727963176,0.15585282304074466,0.49475486566587173,0.4382365933686108,0.5501528283218858,0.5506405263215719,0.5147408949677675,0.5102793714329686,0.48950597191169076,0.5218846022768157,0.4674315454233526,0.5628952579772541,0.5000973785687901,0.5199989661663144,0.5155679715996684,0.5311364873210564,0.4399944450159159,0.40865691245327274,0.5433879173603198,0.48091598449691053,0.5654146118022235,0.49740756349417264,0.3972084846274361,0.3585217305942884,0.38233336632146375
C185-63: Thrsp.Mixed.GABA-2,0.6081948304030917,0.6963261732119734,0.6186900619450056,0.1304635791962291,0.41251607999498746,0.371563106826169,0.7566213044402403,0.17147424668585695,0.6517181390074391,0.5293680201980283,0.7038079666269387,0.7473008468032212,0.687314037068624,0.7417626062746366,0.6868676629210758,0.7240745361139229,0.6955201893256364,0.7445349047202717,0.6706777308414156,0.7030611507390208,0.7141212318496674,0.7402103518357835,0.6634548954363474,0.6560059597219052,0.7158758733408963,0.6853616979487276,0.6937435054382926,0.6930927443147558,0.46744316500810706,0.4187217648188424,0.5002914787510396
C185-64: Meis2.Mixed.GABA-2,0.6276415144546059,0.7641723929258127,0.6422218229115578,0.040728402315339966,0.39987586583288454,0.3337323630908527,0.8648753637608209,0.11040667741538199,0.6842619427079264,0.5231325959217992,0.7377042116484269,0.7924365898033532,0.7473374581340071,0.8046616148677903,0.6997664004311096,0.7838767735878541,0.7250372251355095,0.7902479210079432,0.7149980321571447,0.72073461446857,0.7330443133042736,0.7813315095180524,0.7039434634121795,0.6726696717507449,0.7245838597286528,0.6941283890889226,0.6957349820025988,0.6855277905919472,0.4369872949643879,0.3774859139699708,0.45023395509930964
C185-65: Unassigned.Mixed.GABA-2,0.661773525198944,0.7670552512769957,0.6663150547996362,0.11546499607546679,0.434420799596416,0.38027048927312773,0.8160337610228571,0.1616645307555186,0.6995075375529185,0.5783937196822055,0.7367550579602048,0.7897744961200681,0.7483028158446504,0.800333817531713,0.7088001615653521,0.7763653397149527,0.7679555811339072,0.8099938312924169,0.7473688484492788,0.7500501624387077,0.7289802640370062,0.7838900760946189,0.7236310690793905,0.7164408166173634,0.7339975202025498,0.7277073527013852,0.7154473908639992,0.7164310700684495,0.4631288576903732,0.40989570067108727,0.5003821097610496
C185-66: Unassigned.Mixed.GABA-2,0.6469326223233585,0.7523028780524611,0.6514503034775418,0.08658339315426908,0.416671621708795,0.36095977305298166,0.8300294394458655,0.13227832476049795,0.69030111758377,0.5557494793993987,0.7252075619224507,0.7757727540228289,0.7288907830159004,0.7991364877671063,0.7021023210168433,0.7830794963772135,0.7773661243898216,0.7886991132020704,0.7544021364329057,0.7305915321729634,0.73388453915327,0.7874706100925726,0.7359909619914208,0.7230717971049997,0.7270816773803208,0.7168853131120706,0.6989159547462405,0.6949385336619387,0.4465768283768344,0.39357794863252304,0.4709662184688227
C185-67: Pnoc.Mixed.GABA-2,0.6161623292282283,0.7360628302651759,0.6245204836840766,0.07589407914795496,0.391746636374954,0.3362864590155697,0.7937769038309719,0.11731918499534047,0.6553274742241424,0.5391934661077098,0.7197716598890006,0.7758941839261827,0.7403519897575357,0.7890789798048069,0.6788439414484958,0.7570399172506761,0.7724743981922048,0.795593228556665,0.7272734892977546,0.7351838966024122,0.7098760403542737,0.7782648038566587,0.7576640400834914,0.7217989317249843,0.7510977322935372,0.7110832224458223,0.734341682106337,0.7157338785924016,0.42537442841055173,0.3923737626504852,0.470073970313334
C185-68: C1ql2.Mixed.GABA-2,0.634012899393502,0.7462264113084136,0.6513550194396296,0.07175020393822432,0.42228221379043945,0.3590749879211045,0.8211543190935882,0.1160223230647364,0.682283195839389,0.5357750715014497,0.7019485022178064,0.7673035103763548,0.7137203217518147,0.7790128674655667,0.68832157775744,0.7631483268311224,0.7383642721231721,0.785282571003442,0.7247878058557627,0.6888043694368705,0.6933365343848736,0.7518832434772645,0.6968099333302988,0.6894904716400325,0.7171471022990328,0.6921553648463724,0.6820912559507191,0.6829437057575026,0.44904878886879174,0.3851941496644363,0.4601250593604662
C185-69: Pvalb.Mixed.GABA-2,0.5977367928744528,0.7107241633219973,0.5898623688462169,0.05419546824234488,0.36296601754156554,0.2883353693140835,0.8122041247975339,0.14301446179169772,0.631170153125738,0.49779306063465706,0.6803885117899487,0.7078371615697484,0.6480043136960302,0.7256213547627561,0.6451982023130262,0.7058538251427975,0.6320741087310636,0.7122460378805745,0.6248472462311379,0.6504540734353172,0.6448113296186778,0.6946564760666187,0.6220900731641659,0.5843637295580156,0.6235594735838219,0.6100242094263982,0.6206178988703054,0.6180089006335087,0.43330602579279176,0.4107350240379213,0.4497759302772942
C185-6: Rxfp1.Irx5.GLU-2,0.5699060451356971,0.7548668667954803,0.5759487010655862,-0.01391293579806787,0.32467347143169983,0.23848084007157747,0.7126032977943102,0.07805620767693076,0.6441192722866254,0.4417373523535737,0.6511410730058151,0.6850155245507974,0.6420028693448223,0.6936185209284028,0.6494833811425761,0.6925744499266404,0.7032798949397063,0.7065944229974479,0.6697903066142834,0.6505893752271128,0.6825165621243965,0.732822383264328,0.7020157791109257,0.6284195653362373,0.6629916337242878,0.5985134977571375,0.6082105017535769,0.618246491801115,0.462549686277025,0.3358846970054431,0.35422613688332183
C185-70: Otx2.Mixed.GABA-2,0.6199769695329532,0.7324189084716358,0.6136108262074171,0.10832721676597619,0.39754334911591016,0.3554585881813253,0.7876251929781015,0.1415709937422391,0.6350419422885379,0.5122658312168001,0.706470083568599,0.7134239381870306,0.6869333290367923,0.7505006646371745,0.6586188111391988,0.7166112277280979,0.6878704829503411,0.7505862712651639,0.6729767112032105,0.6661355470732554,0.6910881401770977,0.7205234389784037,0.6585858086868777,0.6513483866732832,0.7225069669343318,0.6380725968978269,0.678287632956686,0.6428330843473241,0.45971689788620773,0.38531895787846837,0.44580905372423574
C185-71: Vip.Vipr2.GABA-2,0.5976167126875251,0.5947716699796927,0.5763662307027488,0.22339150638334496,0.4385553565723139,0.4026479435658762,0.627239554361984,0.22996950952420747,0.6317113543565355,0.5552462399902744,0.6403343643268488,0.6192736600096254,0.5877805398092033,0.6185099627146965,0.6126875175181508,0.6125923955118366,0.6311831474909021,0.6203899982483766,0.6018932287579188,0.6213432011589821,0.5697541982806708,0.632406338192608,0.5590374398733605,0.5956939720876683,0.6194944806451578,0.6132469210495926,0.6359353645881057,0.619360033803891,0.43078329740338117,0.4976834588994481,0.5401476288263587
C185-72: Fam122b.Vipr2.GABA-2,0.6158607620652532,0.6113844090968559,0.6012232865288166,0.20642589879389223,0.43877416040990924,0.394737179922199,0.6507474329219304,0.22100015389040498,0.6473300474665251,0.5716844131939673,0.6620460303434869,0.666258563329001,0.6344765912741882,0.6648250520711376,0.6551311581726665,0.6410648147915098,0.6651080358765665,0.672081494841009,0.6547566752989871,0.6728334362676048,0.6011681853764651,0.666787160241245,0.6141613502509409,0.6263900854493485,0.670614110397697,0.6542864430618325,0.6770616440385163,0.6461945194970143,0.44767750938723494,0.49060705899568813,0.5384206250735961
C185-73: Cck.Vipr2.GABA-2,0.6048910269616878,0.6300018610845187,0.5877551576363437,0.2055794147123203,0.43180965088887485,0.39069768542725375,0.652195255476865,0.20933474833627277,0.6458847364474422,0.5504472911131036,0.6581416231047685,0.6652289616802816,0.6224465018473027,0.6531706246953595,0.6493449717041535,0.6339979545110926,0.6637525817482904,0.6668349196879835,0.6524299219157668,0.6615644343638358,0.6148618180405045,0.6751091646164223,0.6052609072733318,0.6281653233052064,0.6423762104454164,0.6367350354730095,0.6463983143643304,0.6157201414027894,0.45512843098498473,0.4862829002227867,0.5172564591068166
C185-74: Onecut3.Onecut2.GABA-2,0.6056760139682836,0.742902039428355,0.6221059672263198,0.060863008723590024,0.38579877285978836,0.3215536124269519,0.8320655416850512,0.11241042445533472,0.6497741480934814,0.5200157426935516,0.6978707587486136,0.7717570377950674,0.6972141515271282,0.7720820832764224,0.6771761681547531,0.767646230254394,0.7043795391002056,0.7699159956622642,0.6988304262284124,0.6723981803908509,0.7504780131306726,0.7451389305729128,0.668382994605696,0.6564559509818002,0.6869924486381294,0.666016941422364,0.6691774237578862,0.6653207264629127,0.44546140717022814,0.36985767976485884,0.4436865271538986
C185-75: Pmfbp1.Onecut2.GABA-2,0.6159683691555852,0.7450776233030473,0.6330435926036344,0.0900588318501269,0.4263286376575482,0.3609101819480449,0.8266864064738702,0.13245593769193031,0.669607778167211,0.5306340982917437,0.7060162971794737,0.7749224655962609,0.6977893375200938,0.7811805858248808,0.6829584921253419,0.7720252564634267,0.7331680229272516,0.7643736111442028,0.6968548194198871,0.6977518535613549,0.7499085820651523,0.7662939705262635,0.7045794652339616,0.6824137452784126,0.683926803331689,0.6927753353059986,0.6744496508391555,0.66710009121052,0.4465745293851205,0.3949864667478659,0.44873979408412873
C185-76: Slc6a3.Onecut2.GABA-2,0.5306352620834652,0.6366067398684593,0.5471591149196909,0.06425607421701107,0.3547398641019001,0.300681533514193,0.7222823968431791,0.11259532324864871,0.5892697963582434,0.4582705306856873,0.6630242882333086,0.701155766808375,0.6549419533624042,0.6856113652789408,0.6433311396566427,0.6743919043844606,0.6137475601221845,0.7011865552778702,0.5895836107302143,0.6366534179151133,0.6637453725847274,0.6727819480861659,0.5815272251606146,0.5883076500282157,0.6460231730590535,0.607311987672064,0.6788181432291469,0.6282476176069178,0.42112011557665957,0.3813582996317992,0.41617437124649864
C185-77: Arx.Lhx1.GABA-2,0.6082517934350509,0.73222699507511,0.6262971315304111,0.07401010137774246,0.3942187777440057,0.3313666274530565,0.8007042108684111,0.1234641375168236,0.6710655892798421,0.5353652435468945,0.7103080054036238,0.7662650924987939,0.7333395851401205,0.7791862672791587,0.6898056280205302,0.750157331349371,0.7490014033185505,0.7811895154971507,0.712118818898985,0.7224726735877804,0.7201210822536576,0.7656458083956333,0.7156310464756177,0.6862568928061836,0.7374069131241738,0.7096281213873548,0.6978540098287177,0.715430132377831,0.4486406493861391,0.3845011253934403,0.4776650490216988
C185-78: Unassigned.Lhx1.GABA-2,0.6273376803249734,0.6290715238793659,0.5978296184362074,0.23087884583154653,0.4725828330124771,0.42967321479334375,0.6671126094765777,0.21290197173673162,0.6597402137064946,0.5992515656352332,0.6616022906437455,0.677342199222466,0.6484970707070663,0.6729449384987218,0.6438723189788657,0.6541487808232374,0.6781840921683226,0.6821764403306321,0.6503209382249509,0.6721048460591253,0.6225534495937051,0.6794712015082681,0.6193347765962431,0.6373669848478654,0.6618226552189372,0.6613660926489185,0.6582956637312283,0.6531433405459344,0.4539169925351641,0.45773257501296705,0.5096245303328242
C185-79: Cd24a.Lhx1.GABA-2,0.6309343816706395,0.6628043220426615,0.6169944133526156,0.19104049743930257,0.433070859003009,0.3964668502222516,0.7062271969578151,0.21813531089347318,0.6567038954455149,0.5763329660300336,0.6837674508218938,0.6831760871622863,0.6546723581724908,0.6917630061481798,0.6372495501617755,0.6915749545270653,0.7113054080633462,0.6874912331405592,0.6649083411941256,0.689487664746063,0.6391931418163685,0.697842424880409,0.6537640839892409,0.6618974568481892,0.6661155320113745,0.6806942524545865,0.6597377253903995,0.6679637813211874,0.4319115067228446,0.4793271592346513,0.5284188961417035
C185-7: Stk26.Nxph4.GLU-2,0.598722313438549,0.8098401705826809,0.6204473925521086,0.010301589979364001,0.35340985971281486,0.2858372356400009,0.7474150789670728,0.11690850571454424,0.6617665380188652,0.5025960662274904,0.6882315794340561,0.7084626335449006,0.680034703606914,0.7349328620205215,0.6820878540905879,0.7078383158585722,0.7018000415456712,0.726104787820768,0.6731873966018609,0.6938909001374036,0.7359226457277295,0.7435219855443341,0.6776318903744932,0.6491408819884131,0.6487518397792187,0.6362443252858206,0.6056350464530208,0.6211568758284886,0.5264277465899341,0.3449678709779582,0.3890959696779415
C185-80: Aldh3b2.GABA-2,0.591571467210441,0.713151545234162,0.6043527585767211,0.05360717346906392,0.36572636859312435,0.31563352410604023,0.7687561889237415,0.10400317241042362,0.6371339109405426,0.5099936318629255,0.6883516117199137,0.7726393595318863,0.7486178484272943,0.7838314579549487,0.65670493676648,0.7167272684999394,0.725755142165919,0.7969864213182329,0.7025820839371896,0.7301764555862524,0.6849434995163223,0.7392110662224655,0.7095226422735103,0.6953225958085625,0.687431053357016,0.6867449077628462,0.6813538964071227,0.6520238884489571,0.42264198900580546,0.3409113973848007,0.4227231219235348
C185-81: Tnfrsf12a.GABA-2,0.5607888272015384,0.6659487780389647,0.576433483514524,0.11639979488503277,0.3464220243050567,0.2863274263481712,0.6999193832768861,0.16756187555149296,0.5902157582728558,0.5232132363102855,0.638785162920403,0.6951134871809228,0.6772112132004517,0.7058122805873163,0.6377563887992719,0.6758140139744153,0.6645406710789785,0.71154351266051,0.6404496015942284,0.6647874654016575,0.6490148704908643,0.6801802963501548,0.6204788833313576,0.6073473463926278,0.6880236908997108,0.6502049982427924,0.6681794015419703,0.6353852401332329,0.43315841536848765,0.4047235092730384,0.469508374104245
C185-82: Tbx19.Il1rapl2.GABA-1,0.5690218593535455,0.6948392581490919,0.5995775156835922,0.05400887273468375,0.36974280781560404,0.3139393037928067,0.7388767508460667,0.13099437416058882,0.6337550716717298,0.49646928469067336,0.7037635233862634,0.791530288065926,0.7535235709327993,0.7564223006565959,0.7211986217181459,0.7202433551481396,0.7256474324447318,0.7994970734659412,0.6955994892261392,0.7289133336109832,0.7059931703741815,0.7748383679891728,0.6853951582427228,0.6937352314289836,0.7788528572743959,0.6998483045018558,0.7491886992921214,0.7421869771405668,0.4566447241585914,0.41589446822724757,0.49460390315286035
C185-83: Col6a1.Il1rapl2.GABA-1,0.6241283778981221,0.739995628221837,0.6424133695284883,0.10287085506980413,0.40654159706802484,0.35290525937841605,0.7875495688861622,0.17613709959989854,0.6823755851603022,0.550659175154571,0.6817238116837923,0.7850944315266589,0.7509359798474879,0.7830407831812098,0.687469541237877,0.7447432517768198,0.7303591434247306,0.8626123559827339,0.748452379580573,0.7134905276686988,0.7236850187957907,0.7495712001947178,0.6840393891455682,0.6894784529080278,0.721565733780814,0.7234450812179494,0.7363633863442716,0.7462018931271419,0.49633798295698217,0.4081964518792275,0.5026547226356025
C185-84: Epha3.Il1rapl2.GABA-1,0.6276852062752439,0.7104810476071857,0.6282013704252462,0.12046210976804593,0.41347519122201515,0.3741634148971157,0.7403145891368792,0.17285688842862434,0.6627463375283987,0.5370028166560876,0.6629789840084126,0.725828129905033,0.6905343957103797,0.7328958488826492,0.6502063219821601,0.7015789937593914,0.7064996205283282,0.8429995948124632,0.7365175725069002,0.6921505125381258,0.676181674772328,0.7204076856598313,0.6556148691357552,0.680198717716289,0.6778076310354575,0.6594401654409654,0.6650413713692922,0.6918895656450088,0.467922130282151,0.40707260820378166,0.4863416255978387
C185-85: Pthlh.Il1rapl2.GABA-1,0.5961629788425556,0.7113523473004344,0.6156846792399733,0.08596992961382734,0.4109711920465828,0.3559316884001103,0.7533542563351469,0.12730544615899783,0.649511321644158,0.5203907133545269,0.6785088478128792,0.7671969327688396,0.7346366779791408,0.7541906048448753,0.6786705360707284,0.714429764283554,0.7143823706235137,0.852433992404339,0.7247009424147568,0.7116079248733392,0.7071892829484888,0.7499316654526739,0.6666340985018698,0.6964854104388193,0.7245763943894371,0.6705548183905198,0.6943174785924281,0.7196171667276712,0.4740373515575791,0.36951050527168755,0.453315068873858
C185-86: Tmem114.Lef1.GABA-1,0.6180710348901628,0.7490875505793104,0.6397822825027908,0.047187231879229144,0.3909148703945667,0.32099322314228207,0.8062812647669328,0.12478643338195818,0.684727046612344,0.5089684853812634,0.6920810898250631,0.8042347543355111,0.7176462052457679,0.8008427798928736,0.6978303000568304,0.8611215926173441,0.7275248605499682,0.7539653788955939,0.6967622116283335,0.7176821690969437,0.72360392559609,0.7935465264441125,0.6982719340603905,0.6796391242121753,0.715266566063921,0.7329635756886277,0.6558523255160595,0.6737062580592368,0.42823084227372704,0.38448043158776407,0.45809527290333324
C185-87: Fign.Lef1.GABA-1,0.5806715261646637,0.7362289390947172,0.6014211539443262,0.05012145683144901,0.345010022940271,0.2988824884247011,0.7880699395021675,0.10822482621332,0.6506340473002983,0.49021474510263874,0.7021340730046015,0.7335083642117383,0.7014136516304883,0.7796534176021325,0.6561617584207543,0.7683631488982553,0.7348241399797948,0.7490953135351978,0.6872740408999021,0.6999388367476312,0.7116340117579258,0.7739881478230993,0.7298855744730338,0.6678267696664024,0.6830389763955077,0.6669000402678825,0.6337293105816676,0.6798405952987837,0.42917615750407123,0.33541203799217095,0.41903354849483004
C185-88: Sox14.Lef1.GABA-1,0.5761560789985134,0.693831310476452,0.6147234566555166,0.060025924321779056,0.37229804400665456,0.31110139590225133,0.755714565243774,0.15952394829024658,0.650820799122233,0.4880447082507497,0.7092375772927837,0.7724685641076954,0.7097196257277943,0.7363584106424385,0.6953052157852032,0.7421179184410222,0.6995269611713387,0.7410711549373703,0.6816072820289563,0.7267397178174416,0.7053411935734296,0.7552693797546096,0.6625650941834822,0.6645565558507278,0.7071587616519699,0.6906158297595621,0.6843257671359798,0.6995858838235649,0.43758969088035476,0.4312624300521622,0.5013261533086226
